year,district,constituency_id,constituency_number,constituency,candidate,party,votes,vote_share,is_winner,source_url
2011,Kasaragod,1,1,Manjeshwar,P B ABDUL RAZAK,IUML,49817,37.464,True,https://www.ceo.kerala.gov.in/candidates/loadhtml/1
2011,Kasaragod,1,1,Manjeshwar,K SURENDRAN,BJP,43989,33.0812,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/1
2011,Kasaragod,1,1,Manjeshwar,ADV. C H KUNHAMBU,CPI(M),35067,26.3715,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/1
2011,Kasaragod,1,1,Manjeshwar,HAFSA MUNEER,IND,1076,0.8092,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/1
2011,Kasaragod,1,1,Manjeshwar,ABDUL MAJEED,BSP,869,0.6535,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/1
2011,Kasaragod,1,1,Manjeshwar,ABDULLA TIMBER,IND,547,0.4114,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/1
2011,Kasaragod,1,1,Manjeshwar,KUNHAMBU,IND,490,0.3685,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/1
2011,Kasaragod,1,1,Manjeshwar,ABDUL RAZAK K,IND,465,0.3497,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/1
2011,Kasaragod,1,1,Manjeshwar,ABBAS M,IND,391,0.294,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/1
2011,Kasaragod,1,1,Manjeshwar,ABDULLA P M,IND,262,0.197,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/1
2011,Kasaragod,2,2,Kasaragod,N.A.NELLIKKUNNU,IUML,53068,45.3453,True,https://www.ceo.kerala.gov.in/candidates/loadhtml/2
2011,Kasaragod,2,2,Kasaragod,JAYALAKSHMI N BHAT,BJP,43330,37.0244,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/2
2011,Kasaragod,2,2,Kasaragod,AZEEZ KADAPPURAM,INL,16467,14.0706,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/2
2011,Kasaragod,2,2,Kasaragod,A H MUNEER,SDPI,1260,1.0766,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/2
2011,Kasaragod,2,2,Kasaragod,GOVINDA RAJA KUNTIKKANAMATA,IND,938,0.8015,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/2
2011,Kasaragod,2,2,Kasaragod,SAIFUDEEN K MAKKODU,BSP,807,0.6896,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/2
2011,Kasaragod,2,2,Kasaragod,AJITH KUMAR AZAD,IND,739,0.6315,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/2
2011,Kasaragod,2,2,Kasaragod,ABDULLA,IND,422,0.3606,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/2
2011,Kasaragod,3,3,Udma,K.KUNHIRAMAN,CPI(M),61646,47.9265,True,https://www.ceo.kerala.gov.in/candidates/loadhtml/3
2011,Kasaragod,3,3,Udma,ADV. C K SREEDHARAN,INC,50266,39.0792,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/3
2011,Kasaragod,3,3,Udma,SUNITHA PRASANTH,BJP,13073,10.1636,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/3
2011,Kasaragod,3,3,Udma,FAISAL KOLIYADUKKAM,SDPI,1265,0.9835,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/3
2011,Kasaragod,3,3,Udma,P DAMODARAN,BSP,1096,0.8521,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/3
2011,Kasaragod,3,3,Udma,KRISHNANKUTTY,IND,866,0.6733,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/3
2011,Kasaragod,3,3,Udma,KUNHIRAMAN,IND,414,0.3219,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/3
2011,Kasaragod,4,4,Kanhangad,E.CHANDRASHEKHARAN,CPI,66640,47.6541,True,https://www.ceo.kerala.gov.in/candidates/loadhtml/4
2011,Kasaragod,4,4,Kanhangad,ADV.M C JOSE,INC,54462,38.9457,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/4
2011,Kasaragod,4,4,Kanhangad,MADIKAI KAMMARAN,BJP,15543,11.1148,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/4
2011,Kasaragod,4,4,Kanhangad,P M JOSEPH,IND,1919,1.3723,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/4
2011,Kasaragod,4,4,Kanhangad,GOPALAN K,BSP,1277,0.9132,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/4
2011,Kasaragod,5,5,Trikaripur,K KUNHIRAMAN,CPI(M),67871,49.9096,True,https://www.ceo.kerala.gov.in/candidates/loadhtml/5
2011,Kasaragod,5,5,Trikaripur,K.V.GANGADHARAN,INC,59106,43.4641,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/5
2011,Kasaragod,5,5,Trikaripur,T.RADHAKRISHNAN,BJP,5450,4.0077,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/5
2011,Kasaragod,5,5,Trikaripur,RAZAK HAJI PARAMBATH,SDPI,1741,1.2803,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/5
2011,Kasaragod,5,5,Trikaripur,ARUN KUMAR,BSP,1031,0.7582,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/5
2011,Kasaragod,5,5,Trikaripur,K.K.DILEEP KUMAR,IND,789,0.5802,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/5
2011,Kannur,6,6,Payyannur,C.KRISHNAN,CPI(M),78116,59.783,True,https://www.ceo.kerala.gov.in/candidates/loadhtml/6
2011,Kannur,6,6,Payyannur,ADV. K. BRIJESH KUMAR,INC,45992,35.1981,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/6
2011,Kannur,6,6,Payyannur,C.K.RAMESAN MASTER,BJP,5019,3.8411,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/6
2011,Kannur,6,6,Payyannur,GEETHA,BSP,625,0.4783,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/6
2011,Kannur,6,6,Payyannur,T.P.PADMANABHAN,IND,536,0.4102,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/6
2011,Kannur,6,6,Payyannur,KOTTAYODI VISWANATHAN,SHIVSENA,378,0.2893,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/6
2011,Kannur,7,7,Kalliasseri,T.V. RAJESH,CPI(M),73190,58.6205,True,https://www.ceo.kerala.gov.in/candidates/loadhtml/7
2011,Kannur,7,7,Kalliasseri,ADV. P. INDIRA,INC,43244,34.6357,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/7
2011,Kannur,7,7,Kalliasseri,ADV. SREEKANTH RAVI VARMA,BJP,5499,4.4043,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/7
2011,Kannur,7,7,Kalliasseri,A.P. MAHAMOOD,SDPI,2281,1.8269,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/7
2011,Kannur,7,7,Kalliasseri,K. GOPALAKRISHNAN,BSP,640,0.5126,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/7
2011,Kannur,8,8,Taliparamba,JAMES MATHEW,CPI(M),81031,56.13,True,https://www.ceo.kerala.gov.in/candidates/loadhtml/8
2011,Kannur,8,8,Taliparamba,ADV JOB MICHEL,KEC(M),53170,36.8308,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/8
2011,Kannur,8,8,Taliparamba,K.JAYAPRAKASH,BJP,6492,4.497,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/8
2011,Kannur,8,8,Taliparamba,MUHAMMEDALI.S.P,SDPI,1930,1.3369,False,https://www.ceo.kerala.gov.in/candidates/loadhtml/8
