year,district,constituency_id,constituency_number,constituency,candidate,party,votes,vote_share,is_winner,source_url
2021,Kasaragod,1,1,Manjeshwar,A K M ASHRAF,IUML,65758,38.14,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,1,1,Manjeshwar,K SURENDRAN,BJP,65013,37.7,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,1,1,Manjeshwar,V V RAMESHAN,CPI(M),40639,23.57,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,1,1,Manjeshwar,NOTA,NOTA,387,0.22,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,1,1,Manjeshwar,PRAVEEN KUMAR S,ADHRMPI,251,0.15,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,1,1,Manjeshwar,SURENDRAN M S/o PADMAVATHI,IND,197,0.11,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,1,1,Manjeshwar,JOHN D SOUZA I IND,IND,181,0.1,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,2,2,Kasaragod,N A NELLIKKUNNU,IUML,63296,43.8,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,2,2,Kasaragod,ADV K SHREEKANTH,BJP,50395,34.88,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,2,2,Kasaragod,M A LATHEEF,INL,28323,19.6,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,2,2,Kasaragod,VIJAYA K P,BSP,679,0.47,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,2,2,Kasaragod,NOTA,NOTA,639,0.44,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,2,2,Kasaragod,RANJITH RAJ M,ADHRMPI,555,0.38,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,2,2,Kasaragod,NISHANTH KUMAR I B,IND,417,0.29,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,2,2,Kasaragod,SUDHAKARAN K IND,IND,196,0.14,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,3,3,Udma,C H KUNHAMBU,CPI(M),78664,47.58,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,3,3,Udma,BALAKRISHNAN PERIYE,INC,65342,39.52,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,3,3,Udma,A VELAYUDHAN,BJP,20360,12.31,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,3,3,Udma,NOTA,NOTA,434,0.26,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
